document_index,document,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
225,"Independent: Gender (categorical) 

Dependent: accurate interpretationEach  of graphs (quantitative)",0.04196996604834114,0.02103609485884456,0.013358488191508127,0.02499964019338151,0.036467697229310134,0.01757673899184194,0.016384453186587673,0.01868283718659949,0.06371524683453679,0.024303312692013204
226,"Size of bar graphs (height): quantitative

If triangle or circle was smaller than the other: categorical",0.03121165427766239,0.03509801597579808,0.21581932242929305,0.030616845155877148,0.029106135410836773,0.07645575892471214,0.10781996582117534,0.03235523962084537,0.02186222679560724,0.028652129624687075
227,"Categorical: Circle vs. Triangle 

Quantitive: Difference in units between the circle and triangle",0.05045629568187943,0.06516517284913385,0.1146939080967106,0.04819423165701821,0.046157552931549044,0.08650606290596066,0.3461435470159567,0.04916961044483742,0.03675878817839046,0.049550297037290636
228,how accurate our observed ratio is to the actual ratio :quantitative,0.043348287228389626,0.0366118007905295,0.04259840925460926,0.07125897591412633,0.03717038279976934,0.05396645985344167,0.040256186247546975,0.5258369666812761,0.04478944800022627,0.0679293771510856
229,"The independent variable is the type of graph viewed (screen or in-person), which is categorical. The dependent variable is the numerical value the participant assigned to the bars, which is quantitative.",1.0,1.7102596807086907e-308,1.494666986863226e-308,3.4247364194685725e-308,6.070099612427982e-308,2.182917263057002e-308,1.7775140551255986e-308,1.8804353867759947e-308,3.7050074171885507e-308,1.767246101365554e-308
230,"smaller or larger bar: categorical

how much bigger or smaller: quantitative",1.4569237408689925e-308,1.4185213351603024e-308,1.0,1.586196952157432e-308,1.381901586672543e-308,4.588459893077781e-308,3.4026278064120963e-308,1.745162480586354e-308,1.0408427661642515e-308,1.3001840566405495e-308
231,"Which bar was larger-categorical

Percentage- quantitative",1.505224649609263e-308,1.3517916704544236e-308,1.0,1.632450265445407e-308,1.4510503582469604e-308,4.625684611665533e-308,3.0037208445397774e-308,1.7228433494467685e-308,1.046448434281028e-308,1.222528764670946e-308
232,"The graphs, categorical

The measurements, quantitative",7.646297755611797e-308,1.6408006174887453e-308,1.5715158480046366e-308,2.3955559140846877e-308,1.0,2.0695085572131465e-308,1.7893972615930946e-308,1.792075720357849e-308,4.1027078047672356e-308,1.6602879177484353e-308
233,The variable observed was how well each student did on the examination. This was a quantitive variable.,0.09856524940791934,0.04520547397924568,0.05337198336360266,0.26471854770186437,0.05631005758406383,0.12005430338966848,0.05704248261776213,0.07922199603813401,0.04856911091636175,0.044553344586361086
234,"Bars - Quantitative

Gender - Categorical

Age - Quantitative",0.048115405559640674,0.047419495971402506,0.03945571755446167,0.05546738108856341,0.04572083227982867,0.052077586956853154,0.04846089354039836,0.0855713902703802,0.05071773511258349,0.16272071329243956
235,"Students ability to understand graphs - Categorical

Students ability to identify the matching picture of the graph - Categorical",0.2560079636372164,0.03741960538738098,0.034936542651946005,0.057217991093978446,0.2217470146649395,0.04586009352492505,0.03870900341295567,0.04087405728005624,0.09685284863853154,0.03603011062122358
236,"The variables examined were the heights of the graphs, and this would be quantitative. I also think that other questions we were asked were along the lines of ""is line A taller than line B"", which would count as a categorical answer, being ""Yes"" or ""No"".",1.0,1.8604346503919587e-308,1.663290342815102e-308,4.02472378723908e-308,5.672710404946141e-308,2.5893153013016585e-308,1.963823076576723e-308,2.0970709129124805e-308,3.0919405423742597e-308,1.785636227669664e-308
237,"Type of model (physical/digital): categorical

Accuracy of identifying proportion: quantitative",0.0349826977599638,0.02958130984365017,0.03080505758408433,0.055763935238884496,0.02956756861630025,0.04051077945195798,0.030783164745353933,0.32610941413877753,0.03799436331637802,0.056550255262756303
238,"The time it takes to identify the taller one and the methods by which one identifies the taller one such as how they choose how much taller/shorter the block is. This would be quantitative. 

Whether students choose the right or left block as the taller one is categorical. 

The number in which students measured the difference in height of the blocks would be quantitative.",1.754444987021326e-308,1.0,1.5159554234009623e-308,1.847692757700612e-308,1.5576648022125464e-308,2.3529885272507586e-308,2.8278797811210986e-308,1.798245529182453e-308,1.4203463513468735e-308,2.281486132708495e-308
239,"The experiment most likely looked at characteristics like the number of blocks counted or estimated (quantitative), the color or arrangement of blocks (categorical), and the accuracy of student replies (quantitative). These variables were used to investigate the effects of visual data presentation on interpretation and estimating abilities.",0.24141680809994223,0.04035139521403462,0.034210034430830545,0.0776940830501121,0.10297206384609513,0.046702747055378385,0.03799317812011313,0.047044827635427444,0.13706600795665122,0.04181215416120476
240,Heights of figures compared to other figures: quantitative,0.026461834296722286,0.028182223211498443,0.2613907048108132,0.0267326595036054,0.025527487935873002,0.07249802378456273,0.07191585970696308,0.028254253426354105,0.01843652831789549,0.02292094694428576
241,There were categorical and quentitative variables being examined.,3.1738947161059455e-308,1.8269235464944123e-308,1.926949261959267e-308,1.0,1.95834610874275e-308,3.5334358572695297e-308,2.030014047308204e-308,3.69748161038503e-308,2.038511482792515e-308,1.8941527897050975e-308
242,"The different variables were the bar graph that the student is examining (categorical), and the percentage at which the student thought the bar was at (quantitative).",0.10540881940662139,0.04033396265817466,0.047082721123995544,0.13182769956882184,0.05749762879554172,0.1057764906652942,0.05240474634600791,0.06127497077120418,0.04386489581971864,0.03871736485710223
243,The proportion of the bars on the graph were examined. This is a quantitative variable.,0.09368939576713414,0.04495047246064774,0.06261466883555442,0.08654769503656659,0.06307150821098374,0.1455084782717445,0.06685550325653943,0.059785649084856965,0.04184361339152838,0.0371744660762721
244,"The study examined several key variables. Chart type (2D, 3D digital, or 3D printed) and bar spacing (adjacent or separated) were categorical variables. The true ratio of the compared bar heights and the participant’s judged ratio were both quantitative variables. The error in perception, calculated as log2 error, is also a quantitative variable. Additionally, the identification of which bar (marked by a circle or triangle) was smaller is a categorical variable. These variables collectively helped analyze both accuracy and perception across chart types and layouts.",3.0532857321004365e-308,1.281008832025341e-308,1.070505999340388e-308,2.019156992089714e-308,2.6220843164360727e-308,1.3651827468411537e-308,1.1830125134456458e-308,1.636396376327908e-308,1.0,1.6312251957468654e-308
245,The level of shape (quantitative),0.02756160111038647,0.06475961743469587,0.03821608261079705,0.03330125322317163,0.024577869209490608,0.060909630591442,0.07679111900581015,0.03890265998258115,0.021041834831286646,0.038914030474127066
246,"Color- Categorical

In-person versus picture- Categorical",1.576472868768402e-308,2.111836147028118e-308,1.379868075439162e-308,1.920959542850889e-308,1.512550413966815e-308,1.8392219240559554e-308,1.8247091187928146e-308,3.0049054576061806e-308,1.7520728669988674e-308,1.0
247,The variables would be the graphs which is quantitive and the students would be categorical.,0.6082339324028639,0.023073953706280535,0.02090492475729443,0.04069842009038308,0.08319865319911655,0.028341305236551248,0.023112515554064968,0.025742576983379124,0.05823452030554332,0.022310997247461863
248,"Possible variables include task completion time (quantitative), accuracy of performance (quantitative), and participant feedback or preference for certain models (categorical). If models were labeled by design type, that would be another categorical variable. If ratings were collected on a scale (like a 1–5 satisfaction scale), those would be quantitative as well.",0.11795251127634905,0.04642777859201513,0.04143017030018336,0.3467129628469495,0.06740520304007468,0.06590221945490479,0.04652431356803088,0.07627880403802402,0.08845136959496755,0.05836786919045791
249,"Which version of the graph they are using (2-D, 3-D, 3-D digital) - Categorical

Accuracy in peoples answers about the height - Quantitative",0.05041265140562721,0.0273171436708241,0.02197165813057884,0.03131309530203408,0.06799553806877869,0.029560975236735836,0.02648927237877261,0.028928833929828913,0.04958362944829744,0.03270778494384245
250,which bar graph is easier to read which is categorial.,0.13724548560344504,0.05270170556634302,0.08021536007079105,0.06898204114083382,0.23590279667762995,0.08676777086328051,0.07410287434269346,0.06454527377299246,0.07081401266651591,0.05005099521930244
251,I don't remember a lot of the experiment since it was so long ago but I know we were asked to choose the larger or smaller part and I feel that would be both categorical and quantitive.,0.04760585555358793,0.044891686162914855,0.06891945710098513,0.09918963416277413,0.0372808865313837,0.2023790688464365,0.0729380282386233,0.09809437409784462,0.03312403800236319,0.04316692299090025
252,"The variables examined are computer bar graphs vs 3D printed bar graph which are categorical, and the other variable is how close the estimated values are to the actual graph values which is quantitative.",0.3971852000983397,0.03789285928267563,0.03284442127182177,0.08031472969253398,0.1169956542941012,0.046689412925287166,0.03800891065083415,0.04491005184132403,0.1240489925544115,0.04309608943097374
253,"some variables that i remember from the experiment include, height of the block(quantitative variable), The circle or triangle shape on the block specifying which height to focus on (categorical), the bag participants got (categorical).",0.060151059398703716,0.4072694674258017,0.041682876700971344,0.06155271160009172,0.05005887141955922,0.06526160844205532,0.06691925822779593,0.05272445319957315,0.04787501843538511,0.06463787644716835
